Won,px,py,ex,ey,pgun,egun,sgun,parmor,earmor,pagent,eagent,atkLoadout,defLoadout,atkNumGuns,defNumGuns,atkAlive,defAlive,roundTime,isPlanted,sitePlanted,spikeBPS,atkWonLast,defWonLast,roundNumber,roundHalf,playerId,enemyId,roundId,matchId,seriesId,datesSTR,MapName,MapInt,isATK
0,638.65216,436.4042,384.70013,524.2886,2901.0,4700.0,4700,2,0,Skye,Jett,23850.0,27600.0,5,5,4.0,5.0,15.2,0,N,-1,0,1,5,5,1091,3867,510626,32920,15765,2021-07-23,Ascent,2,0
0,638.3647,435.5419,412.22238,542.0379,2900.0,4700.0,4700,2,0,Omen,Jett,23850.0,27600.0,5,5,4.0,4.0,31.3,0,N,-1,0,1,5,5,4248,3867,510626,32920,15765,2021-07-23,Ascent,2,0
1,710.36804,505.8925,840.434,500.6467,2901.0,4700.0,2901,2,0,Reyna,Jett,23850.0,27600.0,5,5,3.0,3.0,72.1,0,N,-1,0,1,5,5,908,3867,510626,32920,15765,2021-07-23,Ascent,2,0
1,810.6123,505.96436,832.0983,253.23398,2901.0,2900.0,2901,2,2,Reyna,Omen,23850.0,27600.0,5,5,2.0,3.0,75.1,0,N,-1,0,1,5,5,908,683,510626,32920,15765,2021-07-23,Ascent,2,0
1,765.3407,481.81952,811.4027,471.6873,2901.0,2901.0,2901,2,2,Reyna,Breach,23850.0,27600.0,5,5,1.0,3.0,80.5,0,N,-1,0,1,5,5,908,3789,510626,32920,15765,2021-07-23,Ascent,2,0
1,722.9435,401.55228,803.42633,415.34933,2901.0,800.0,2901,2,1,Reyna,Breach,11150.0,26800.0,0,0,5.0,4.0,23.1,0,N,-1,0,1,6,6,908,3789,510627,32920,15765,2021-07-23,Ascent,2,0
1,723.0872,400.97742,828.64905,414.1996,2901.0,1600.0,2901,2,1,Reyna,Sova,11150.0,26800.0,0,0,4.0,3.0,23.7,0,N,-1,0,1,6,6,908,3940,510627,32920,15765,2021-07-23,Ascent,2,0
0,688.09155,334.2198,660.85675,416.71466,2901.0,2250.0,2250,2,0,Reyna,Killjoy,11150.0,26800.0,0,0,3.0,3.0,27.3,0,N,-1,0,1,6,6,908,2328,510627,32920,15765,2021-07-23,Ascent,2,0
0,865.3693,286.36127,847.62,322.00366,2900.0,0.0,0,2,2,Sova,Jett,11150.0,26800.0,0,0,3.0,2.0,29.4,0,N,-1,0,1,6,6,2810,3867,510627,32920,15765,2021-07-23,Ascent,2,0
1,823.3314,225.28056,806.2288,422.24786,4700.0,800.0,4700,2,1,Jett,Omen,11150.0,26800.0,0,0,3.0,1.0,37.0,0,N,-1,0,1,6,6,1452,683,510627,32920,15765,2021-07-23,Ascent,2,0
0,841.9431,229.01726,767.3528,424.8348,2900.0,2901.0,2901,2,2,Omen,Sova,23200.0,26300.0,5,5,5.0,5.0,18.4,0,N,-1,0,1,7,7,4248,3940,510628,32920,15765,2021-07-23,Ascent,2,0
1,627.7295,408.3071,841.3682,404.3548,2901.0,2901.0,2901,2,2,Skye,Breach,23200.0,26300.0,5,5,5.0,4.0,23.6,0,N,-1,0,1,7,7,1091,3789,510628,32920,15765,2021-07-23,Ascent,2,0
1,757.36426,231.67607,768.14325,343.2741,3200.0,2900.0,3200,2,2,Sova,Jett,23200.0,26300.0,5,5,4.0,4.0,24.1,0,N,-1,0,1,7,7,2810,3867,510628,32920,15765,2021-07-23,Ascent,2,0
1,750.322,398.82162,752.76526,311.65585,2901.0,2901.0,2901,2,2,Skye,Sova,23200.0,26300.0,5,5,3.0,4.0,28.2,1,A,1,0,1,7,7,1091,3940,510628,32920,15765,2021-07-23,Ascent,2,0
1,824.7686,255.6772,784.1679,352.11285,3200.0,2900.0,3200,2,2,Sova,Omen,23200.0,26300.0,5,5,2.0,4.0,28.9,1,A,1,0,1,7,7,2810,683,510628,32920,15765,2021-07-23,Ascent,2,0
1,885.3463,358.00534,786.3237,503.30554,2901.0,2900.0,2901,2,2,Reyna,Killjoy,23200.0,26300.0,5,5,1.0,4.0,32.2,1,A,1,0,1,7,7,908,2328,510628,32920,15765,2021-07-23,Ascent,2,0
1,218.84808,551.37964,172.35487,601.60956,2901.0,2901.0,2901,2,2,Skye,Sova,17800.0,26300.0,2,2,5.0,5.0,13.5,0,N,-1,0,1,8,8,1091,3940,510629,32920,15765,2021-07-23,Ascent,2,0
0,204.61987,577.24915,298.68414,645.3721,2901.0,2250.0,2250,2,0,Skye,Killjoy,17800.0,26300.0,2,2,4.0,5.0,15.0,0,N,-1,0,1,8,8,1091,2328,510629,32920,15765,2021-07-23,Ascent,2,0
1,393.61075,509.0543,187.37355,581.84814,2901.0,800.0,2901,2,1,Reyna,Breach,17800.0,26300.0,2,2,4.0,4.0,23.6,0,N,-1,0,1,8,8,908,3789,510629,32920,15765,2021-07-23,Ascent,2,0
1,330.94913,520.40814,258.1553,564.9611,2901.0,2250.0,2901,2,0,Reyna,Killjoy,17800.0,26300.0,2,2,3.0,4.0,26.8,0,N,-1,0,1,8,8,908,2328,510629,32920,15765,2021-07-23,Ascent,2,0
1,853.58435,233.32884,796.3122,505.96436,4700.0,2050.0,4700,2,2,Jett,Omen,17800.0,26300.0,2,2,2.0,4.0,31.9,0,N,-1,0,1,8,8,1452,683,510629,32920,15765,2021-07-23,Ascent,2,0
1,533.8808,455.8063,559.0317,686.6195,3200.0,2900.0,3200,2,2,Sova,Jett,17800.0,26300.0,2,2,1.0,4.0,37.4,0,N,-1,0,1,8,8,2810,3867,510629,32920,15765,2021-07-23,Ascent,2,0
1,459.003,431.8052,559.6065,571.71594,2901.0,800.0,2901,2,1,Reyna,Jett,11850.0,26300.0,0,0,5.0,5.0,13.0,0,N,-1,0,1,9,9,908,3867,510630,32920,15765,2021-07-23,Ascent,2,0
1,444.4155,410.24728,522.74255,556.1943,2901.0,800.0,2901,2,1,Reyna,Sova,11850.0,26300.0,0,0,4.0,5.0,20.2,0,N,-1,0,1,9,9,908,3940,510630,32920,15765,2021-07-23,Ascent,2,0
0,381.82574,938.20013,635.3466,740.15497,2900.0,2250.0,2250,2,1,Omen,Breach,11850.0,26300.0,0,0,2.0,5.0,23.0,0,N,-1,0,1,9,9,4248,3789,510630,32920,15765,2021-07-23,Ascent,2,0
1,619.17816,693.2306,644.32904,732.8971,2901.0,2250.0,2901,2,1,Reyna,Breach,11850.0,26300.0,0,0,2.0,4.0,32.4,0,N,-1,0,1,9,9,908,3789,510630,32920,15765,2021-07-23,Ascent,2,0
1,450.5236,301.30807,503.6997,212.2021,2901.0,800.0,2901,2,0,Reyna,Omen,11850.0,26300.0,0,0,1.0,4.0,46.7,0,N,-1,0,1,9,9,908,683,510630,32920,15765,2021-07-23,Ascent,2,0
1,804.93536,292.75677,749.3879,426.91873,2901.0,2900.0,2901,2,2,Reyna,Killjoy,23050.0,27900.0,5,5,5.0,5.0,19.6,0,N,-1,0,1,10,10,908,2328,510631,32920,15765,2021-07-23,Ascent,2,0
0,845.24866,290.5291,763.97534,267.7496,2901.0,2900.0,2900,2,2,Reyna,Jett,23050.0,27900.0,5,5,4.0,5.0,21.9,0,N,-1,0,1,10,10,908,3867,510631,32920,15765,2021-07-23,Ascent,2,0
1,890.0172,264.2285,815.06757,455.8063,2900.0,2901.0,2900,2,2,Omen,Sova,23050.0,27900.0,5,5,4.0,4.0,22.2,0,N,-1,0,1,10,10,4248,3940,510631,32920,15765,2021-07-23,Ascent,2,0
1,780.93427,224.63382,846.32654,301.16434,2900.0,2900.0,2900,2,2,Omen,Jett,23050.0,27900.0,5,5,3.0,4.0,31.8,0,N,-1,0,1,10,10,4248,3867,510631,32920,15765,2021-07-23,Ascent,2,0
1,668.68945,647.02484,710.5837,468.52548,2901.0,2901.0,2901,2,2,Skye,Breach,23050.0,27900.0,5,5,2.0,4.0,33.6,0,N,-1,0,1,10,10,1091,3789,510631,32920,15765,2021-07-23,Ascent,2,0
1,875.7171,262.21643,802.9233,288.73264,2900.0,2901.0,2900,2,2,Omen,Omen,23050.0,27900.0,5,5,1.0,4.0,37.0,0,N,-1,0,1,10,10,4248,683,510631,32920,15765,2021-07-23,Ascent,2,0
1,176.81018,340.04044,195.78113,438.27255,3200.0,2900.0,3200,2,1,Omen,Killjoy,16800.0,28800.0,2,2,5.0,5.0,4.9,0,N,-1,0,1,11,11,4248,2328,510632,32920,15765,2021-07-23,Ascent,2,0
0,612.27966,269.25867,636.49634,269.0431,3200.0,1600.0,1600,2,2,Omen,Omen,16800.0,28800.0,2,2,4.0,4.0,25.8,0,N,-1,0,1,11,11,4248,683,510632,32920,15765,2021-07-23,Ascent,2,0
0,890.1609,235.48463,785.53326,412.25937,4700.0,2901.0,2901,2,1,Jett,Breach,16800.0,28800.0,2,2,4.0,3.0,26.4,0,N,-1,0,1,11,11,1452,3789,510632,32920,15765,2021-07-23,Ascent,2,0
0,776.0478,274.21698,748.813,367.05966,3200.0,2901.0,2901,2,1,Skye,Breach,16800.0,28800.0,2,2,4.0,2.0,30.2,0,N,-1,0,1,11,11,1091,3789,510632,32920,15765,2021-07-23,Ascent,2,0
0,681.0493,268.10892,677.2408,226.43031,3200.0,3200.0,1600,2,2,Reyna,Omen,16800.0,28800.0,2,2,4.0,1.0,43.4,1,A,1,0,1,11,11,908,683,510632,32920,15765,2021-07-23,Ascent,2,0
0,682.27094,573.08124,672.78546,607.8613,2901.0,2901.0,2901,2,2,Skye,Sova,25150.0,26800.0,5,5,5.0,5.0,7.6,0,N,-1,1,0,12,12,1091,3940,510633,32920,15765,2021-07-23,Ascent,2,0
0,637.6461,432.3082,351.06982,536.93585,2900.0,4700.0,4700,2,2,Omen,Jett,25150.0,26800.0,5,5,5.0,4.0,9.0,0,N,-1,1,0,12,12,4248,3867,510633,32920,15765,2021-07-23,Ascent,2,0
0,722.4405,486.34668,678.2468,607.93317,2900.0,2901.0,2901,2,2,Sova,Sova,25150.0,26800.0,5,5,5.0,3.0,9.1,0,N,-1,1,0,12,12,2810,3940,510633,32920,15765,2021-07-23,Ascent,2,0
0,411.07263,520.19257,308.3852,539.3791,2901.0,4700.0,4700,2,2,Reyna,Jett,25150.0,26800.0,5,5,5.0,2.0,16.6,0,N,-1,1,0,12,12,908,3867,510633,32920,15765,2021-07-23,Ascent,2,0
1,530.71893,504.0242,219.8541,544.9123,4700.0,2901.0,4700,2,2,Jett,Breach,25150.0,26800.0,5,5,5.0,1.0,26.7,0,N,-1,1,0,12,12,1452,3789,510633,32920,15765,2021-07-23,Ascent,2,0
0,437.58884,289.73868,544.3004,189.42259,4700.0,3200.0,3200,2,2,Jett,Omen,25150.0,26800.0,5,5,4.0,1.0,57.0,1,B,1,1,0,12,12,1452,683,510633,32920,15765,2021-07-23,Ascent,2,0
1,596.6861,196.96786,597.3328,165.27776,0.0,500.0,0,0,0,Killjoy,Reyna,4050.0,3200.0,0,0,5.0,5.0,16.9,0,N,-1,0,0,13,1,2328,908,510634,32920,15765,2021-07-23,Ascent,2,0
0,406.3299,138.40225,541.7135,184.608,0.0,0.0,0,1,1,Sova,Sova,4050.0,3200.0,0,0,4.0,5.0,17.0,0,N,-1,0,0,13,1,3940,2810,510634,32920,15765,2021-07-23,Ascent,2,0
1,595.3208,194.66835,593.38055,139.33643,0.0,450.0,0,0,0,Killjoy,Omen,4050.0,3200.0,0,0,4.0,4.0,19.8,0,N,-1,0,0,13,1,2328,4248,510634,32920,15765,2021-07-23,Ascent,2,0
1,624.42395,203.57895,600.92584,166.93053,0.0,450.0,0,0,0,Breach,Skye,4050.0,3200.0,0,0,3.0,4.0,21.3,0,N,-1,0,0,13,1,3789,1091,510634,32920,15765,2021-07-23,Ascent,2,0
0,611.9922,219.81923,582.4579,142.64197,0.0,500.0,500,0,0,Breach,Jett,4050.0,3200.0,0,0,2.0,4.0,23.1,0,N,-1,0,0,13,1,3789,1452,510634,32920,15765,2021-07-23,Ascent,2,0
1,722.29675,169.15817,596.6861,138.90526,0.0,500.0,0,1,0,Omen,Jett,4050.0,3200.0,0,0,2.0,3.0,23.8,0,N,-1,0,0,13,1,683,1452,510634,32920,15765,2021-07-23,Ascent,2,0
1,516.7063,174.40393,549.90546,206.74077,0.0,0.0,0,1,1,Omen,Sova,4050.0,3200.0,0,0,1.0,3.0,31.5,0,N,-1,0,0,13,1,683,2810,510634,32920,15765,2021-07-23,Ascent,2,0
1,418.04303,327.39313,429.39685,284.63663,1600.0,1600.0,1600,2,1,Killjoy,Skye,11100.0,18000.0,0,0,5.0,5.0,10.2,0,N,-1,0,1,14,2,2328,1091,510635,32920,15765,2021-07-23,Ascent,2,0
0,417.25256,327.17755,436.87024,302.02667,1600.0,1600.0,1600,2,1,Killjoy,Reyna,11100.0,18000.0,0,0,4.0,5.0,10.4,0,N,-1,0,1,14,2,2328,908,510635,32920,15765,2021-07-23,Ascent,2,0
1,521.3772,194.52463,438.81046,297.64322,1600.0,950.0,1600,2,1,Sova,Omen,11100.0,18000.0,0,0,4.0,4.0,12.4,0,N,-1,0,1,14,2,3940,4248,510635,32920,15765,2021-07-23,Ascent,2,0
1,428.3908,312.30258,350.63867,279.46274,1600.0,1600.0,1600,2,1,Breach,Reyna,11100.0,18000.0,0,0,3.0,4.0,38.4,1,B,1,0,1,14,2,3789,908,510635,32920,15765,2021-07-23,Ascent,2,0
0,258.299,218.66948,77.85944,241.952,1600.0,1550.0,1550,2,1,Sova,Sova,11100.0,18000.0,0,0,2.0,4.0,50.9,1,B,1,0,1,14,2,3940,2810,510635,32920,15765,2021-07-23,Ascent,2,0
0,270.15585,221.8313,216.2611,225.13684,1850.0,1600.0,1600,2,1,Omen,Jett,11100.0,18000.0,0,0,2.0,3.0,52.1,1,B,1,0,1,14,2,683,1452,510635,32920,15765,2021-07-23,Ascent,2,0
1,267.13776,221.25642,219.56668,225.568,1600.0,1600.0,1600,2,1,Breach,Jett,11100.0,18000.0,0,0,2.0,2.0,52.4,1,B,1,0,1,14,2,3789,1452,510635,32920,15765,2021-07-23,Ascent,2,0
0,267.0659,220.96898,78.79361,238.50273,1600.0,1550.0,1550,2,1,Breach,Sova,11100.0,18000.0,0,0,1.0,2.0,52.4,1,B,1,0,1,14,2,3789,2810,510635,32920,15765,2021-07-23,Ascent,2,0
0,175.876,362.24506,89.64442,235.19719,2900.0,1550.0,1550,1,1,Jett,Sova,11100.0,18000.0,0,0,1.0,1.0,54.3,1,B,1,0,1,14,2,3867,2810,510635,32920,15765,2021-07-23,Ascent,2,0
0,860.7703,426.05643,806.5163,436.04492,1850.0,2900.0,2900,0,1,Omen,Reyna,19000.0,10700.0,4,4,5.0,5.0,6.3,0,N,-1,1,0,15,3,683,908,510636,32920,15765,2021-07-23,Ascent,2,0
0,652.0899,333.35748,695.565,326.7464,0.0,2900.0,2900,1,2,Killjoy,Sova,19000.0,10700.0,4,4,5.0,4.0,21.4,1,A,1,1,0,15,3,2328,2810,510636,32920,15765,2021-07-23,Ascent,2,0
1,645.6944,270.19284,674.582,347.65753,450.0,2900.0,450,2,2,Breach,Sova,19000.0,10700.0,4,4,5.0,3.0,23.8,1,A,1,1,0,15,3,3789,2810,510636,32920,15765,2021-07-23,Ascent,2,0
0,711.87714,213.56744,880.24426,271.27075,950.0,2901.0,2901,1,1,Sova,Skye,19000.0,10700.0,4,4,4.0,3.0,28.7,1,A,1,1,0,15,3,3940,1091,510636,32920,15765,2021-07-23,Ascent,2,0
0,691.1815,347.22638,662.00653,381.28787,450.0,1850.0,1850,2,2,Breach,Jett,19000.0,10700.0,4,4,4.0,2.0,29.0,1,A,1,1,0,15,3,3789,1452,510636,32920,15765,2021-07-23,Ascent,2,0
1,669.4799,598.2321,705.4816,579.33307,1850.0,2901.0,1850,2,1,Jett,Skye,19000.0,10700.0,4,4,4.0,1.0,60.3,1,A,8,1,0,15,3,3867,1091,510636,32920,15765,2021-07-23,Ascent,2,0
1,397.56302,536.2173,172.35487,500.79047,2901.0,1550.0,2901,2,2,Jett,Sova,21150.0,15250.0,4,4,5.0,5.0,3.5,0,N,-1,1,0,16,4,3867,2810,510637,32920,15765,2021-07-23,Ascent,2,0
1,258.44275,376.54514,207.78168,419.22977,1600.0,2901.0,1600,1,1,Omen,Skye,21150.0,15250.0,4,4,4.0,5.0,4.0,0,N,-1,1,0,16,4,683,1091,510637,32920,15765,2021-07-23,Ascent,2,0
1,375.6458,547.7867,304.43292,512.288,2901.0,2900.0,2901,2,2,Jett,Reyna,21150.0,15250.0,4,4,3.0,5.0,8.0,0,N,-1,1,0,16,4,3867,908,510637,32920,15765,2021-07-23,Ascent,2,0
0,186.15193,503.59296,530.8627,556.6254,1600.0,2900.0,2900,1,2,Omen,Omen,21150.0,15250.0,4,4,2.0,5.0,13.0,0,N,-1,1,0,16,4,683,4248,510637,32920,15765,2021-07-23,Ascent,2,0
0,398.78464,528.169,530.2878,554.4696,2901.0,2900.0,2900,2,2,Jett,Omen,21150.0,15250.0,4,4,2.0,4.0,13.8,0,N,-1,1,0,16,4,3867,4248,510637,32920,15765,2021-07-23,Ascent,2,0
0,457.49396,284.20547,473.0156,568.6978,1600.0,2901.0,2901,1,2,Sova,Jett,21150.0,15250.0,4,4,2.0,3.0,23.0,0,N,-1,1,0,16,4,3940,1452,510637,32920,15765,2021-07-23,Ascent,2,0
0,630.029,436.11676,409.92288,543.61884,2050.0,2900.0,2900,1,2,Killjoy,Omen,21150.0,15250.0,4,4,2.0,1.0,31.8,0,N,-1,1,0,16,4,2328,4248,510637,32920,15765,2021-07-23,Ascent,2,0
0,511.0294,202.71663,446.14014,308.49405,0.0,500.0,500,1,0,Killjoy,Astra,3400.0,2950.0,0,0,5.0,5.0,63.0,0,N,-1,0,0,1,1,2967,2917,510553,32916,15764,2021-07-23,Ascent,2,0
0,382.90366,153.06161,296.31277,146.37866,0.0,500.0,500,1,0,Astra,Astra,3400.0,2950.0,0,0,5.0,4.0,74.8,0,N,-1,0,0,1,1,1551,2917,510553,32916,15764,2021-07-23,Ascent,2,0
0,632.75964,142.49825,609.26154,272.85165,500.0,500.0,500,0,0,Kayo,Killjoy,3400.0,2950.0,0,0,5.0,3.0,78.7,0,N,-1,0,0,1,1,5587,588,510553,32916,15764,2021-07-23,Ascent,2,0
1,401.37158,314.02722,270.94632,221.40015,500.0,500.0,500,0,0,Jett,Astra,3400.0,2950.0,0,0,5.0,2.0,79.4,0,N,-1,0,0,1,1,5586,2917,510553,32916,15764,2021-07-23,Ascent,2,0
0,79.94337,293.47537,131.61046,307.99103,0.0,450.0,450,1,0,Sova,Raze,3400.0,2950.0,0,0,4.0,2.0,81.7,0,N,-1,0,0,1,1,4513,1217,510553,32916,15764,2021-07-23,Ascent,2,0
0,346.61453,320.20715,193.69719,356.56815,500.0,450.0,450,0,0,Jett,Raze,3400.0,2950.0,0,0,4.0,1.0,87.9,1,B,1,0,0,1,1,5586,1217,510553,32916,15764,2021-07-23,Ascent,2,0
1,663.8749,419.73276,630.81946,416.1398,200.0,1600.0,200,0,2,Jett,Sova,18100.0,400.0,0,0,5.0,4.0,25.8,0,N,-1,1,0,2,2,5586,370,510554,32916,15764,2021-07-23,Ascent,2,0
1,646.62854,409.09753,623.5616,430.22427,200.0,950.0,200,0,2,Jett,Jett,18100.0,400.0,0,0,4.0,4.0,26.8,0,N,-1,1,0,2,2,5586,369,510554,32916,15764,2021-07-23,Ascent,2,0
1,695.13385,372.44913,594.81775,459.32745,1600.0,2050.0,200,0,2,Jett,Astra,18100.0,400.0,0,0,3.0,4.0,30.5,0,N,-1,1,0,2,2,5586,2917,510554,32916,15764,2021-07-23,Ascent,2,0
0,630.1727,472.9089,480.5609,455.44702,200.0,1600.0,1600,0,2,Jett,Killjoy,18100.0,400.0,0,0,2.0,4.0,41.5,0,N,-1,1,0,2,2,5586,588,510554,32916,15764,2021-07-23,Ascent,2,0
0,490.4057,325.3092,448.87082,359.58624,0.0,1600.0,1600,0,2,Killjoy,Killjoy,18100.0,400.0,0,0,2.0,3.0,45.9,0,N,-1,1,0,2,2,2967,588,510554,32916,15764,2021-07-23,Ascent,2,0
0,631.89734,419.58905,623.5616,455.73447,0.0,1600.0,1600,0,2,Astra,Raze,18100.0,400.0,0,0,2.0,2.0,58.3,0,N,-1,1,0,2,2,1551,1217,510554,32916,15764,2021-07-23,Ascent,2,0
1,689.6725,316.68604,675.65985,374.17377,950.0,1600.0,0,0,2,Kayo,Raze,18100.0,400.0,0,0,2.0,1.0,62.4,0,N,-1,1,0,2,2,5587,1217,510554,32916,15764,2021-07-23,Ascent,2,0
0,655.1799,341.3339,688.5946,358.50836,0.0,2050.0,1600,0,2,Kayo,Killjoy,18100.0,400.0,0,0,1.0,1.0,67.2,0,N,-1,1,0,2,2,5587,588,510554,32916,15764,2021-07-23,Ascent,2,0
1,287.33032,176.84715,285.82126,383.44363,2901.0,1600.0,2901,2,2,Killjoy,Sova,21100.0,21400.0,3,3,5.0,5.0,18.4,0,N,-1,1,0,3,3,2967,370,510555,32916,15764,2021-07-23,Ascent,2,0
1,272.7428,178.5718,324.33804,255.82092,2901.0,2901.0,2901,2,2,Killjoy,Killjoy,21100.0,21400.0,3,3,4.0,5.0,21.4,0,N,-1,1,0,3,3,2967,588,510555,32916,15764,2021-07-23,Ascent,2,0
0,271.1619,179.72154,353.80048,288.4452,2901.0,2050.0,2050,2,2,Killjoy,Astra,21100.0,21400.0,3,3,3.0,5.0,27.4,0,N,-1,1,0,3,3,2967,2917,510555,32916,15764,2021-07-23,Ascent,2,0
0,322.7571,144.86961,290.49213,258.76715,2900.0,2900.0,2900,2,2,Kayo,Jett,21100.0,21400.0,3,3,3.0,4.0,34.1,0,N,-1,1,0,3,3,5587,369,510555,32916,15764,2021-07-23,Ascent,2,0
1,491.19617,312.01517,264.62268,255.4616,2901.0,2900.0,2901,2,2,Jett,Jett,21100.0,21400.0,3,3,3.0,3.0,37.6,0,N,-1,1,0,3,3,5586,369,510555,32916,15764,2021-07-23,Ascent,2,0
0,74.48203,219.10063,178.82225,323.72827,2900.0,2901.0,2050,2,2,Sova,Astra,21100.0,21400.0,3,3,2.0,3.0,46.0,0,N,-1,1,0,3,3,4513,2917,510555,32916,15764,2021-07-23,Ascent,2,0
1,301.48666,223.34035,202.24849,284.78036,2901.0,2050.0,2901,2,2,Jett,Astra,21100.0,21400.0,3,3,2.0,2.0,52.8,1,B,1,1,0,3,3,5586,2917,510555,32916,15764,2021-07-23,Ascent,2,0
1,228.2617,212.2021,54.93621,245.76056,2901.0,2901.0,2901,2,2,Jett,Raze,21100.0,21400.0,3,3,1.0,2.0,61.1,1,B,1,1,0,3,3,5586,1217,510555,32916,15764,2021-07-23,Ascent,2,0
0,709.29016,324.37503,652.8804,386.8929,2900.0,800.0,800,2,0,Astra,Astra,6600.0,16750.0,0,0,5.0,5.0,76.1,0,N,-1,0,1,4,4,1551,2917,510556,32916,15764,2021-07-23,Ascent,2,0
1,678.31866,419.22977,683.6363,273.4265,1600.0,800.0,1600,2,0,Kayo,Astra,6600.0,16750.0,0,0,5.0,4.0,80.5,0,N,-1,0,1,4,4,5587,2917,510556,32916,15764,2021-07-23,Ascent,2,0
1,358.47137,281.4748,276.6951,376.54514,2901.0,800.0,2901,2,0,Killjoy,Sova,6600.0,16750.0,0,0,4.0,4.0,90.2,0,N,-1,0,1,4,4,2967,370,510556,32916,15764,2021-07-23,Ascent,2,0
0,371.0468,306.69754,256.3588,203.07593,2901.0,800.0,800,2,0,Killjoy,Jett,6600.0,16750.0,0,0,3.0,4.0,95.6,0,N,-1,0,1,4,4,2967,369,510556,32916,15764,2021-07-23,Ascent,2,0
1,275.2579,159.60085,302.56458,224.84941,1550.0,800.0,1550,2,0,Sova,Jett,6600.0,16750.0,0,0,2.0,3.0,98.6,0,N,-1,0,1,4,4,4513,369,510556,32916,15764,2021-07-23,Ascent,2,0
1,488.7529,199.69853,462.4523,354.8435,1600.0,2900.0,1600,2,2,Jett,Astra,20600.0,19500.0,4,4,5.0,5.0,20.1,0,N,-1,0,1,5,5,5586,2917,510557,32916,15764,2021-07-23,Ascent,2,0
0,501.83136,177.1346,448.65524,372.95215,1600.0,2900.0,1600,2,2,Jett,Raze,20600.0,19500.0,4,4,4.0,5.0,39.3,0,N,-1,0,1,5,5,5586,1217,510557,32916,15764,2021-07-23,Ascent,2,0
1,583.1046,160.67874,460.1528,253.44955,2901.0,2900.0,2901,2,2,Killjoy,Jett,20600.0,19500.0,4,4,4.0,4.0,39.9,0,N,-1,0,1,5,5,2967,369,510557,32916,15764,2021-07-23,Ascent,2,0
0,171.4207,341.8369,350.78238,329.9082,1550.0,2900.0,1600,2,2,Sova,Raze,20600.0,19500.0,4,4,3.0,4.0,61.6,0,N,-1,0,1,5,5,4513,1217,510557,32916,15764,2021-07-23,Ascent,2,0
1,369.46588,149.10933,294.8037,196.24927,2901.0,2900.0,2901,2,2,Killjoy,Sova,20600.0,19500.0,4,4,3.0,3.0,65.8,0,N,-1,0,1,5,5,2967,370,510557,32916,15764,2021-07-23,Ascent,2,0
0,330.87726,144.58217,243.49594,316.7579,2901.0,2900.0,1600,2,2,Killjoy,Raze,20600.0,19500.0,4,4,2.0,3.0,68.0,0,N,-1,0,1,5,5,2967,1217,510557,32916,15764,2021-07-23,Ascent,2,0
1,99.20175,324.37503,228.18982,343.84897,2900.0,1600.0,2900,2,2,Kayo,Raze,20600.0,19500.0,4,4,2.0,2.0,73.1,0,N,-1,0,1,5,5,5587,1217,510557,32916,15764,2021-07-23,Ascent,2,0
1,453.18237,276.51648,233.43558,302.8171,2900.0,2901.0,2900,2,2,Astra,Killjoy,20600.0,19500.0,4,4,1.0,2.0,81.3,0,N,-1,0,1,5,5,1551,588,510557,32916,15764,2021-07-23,Ascent,2,0
0,487.8187,400.7618,387.7901,558.2782,4700.0,800.0,800,2,2,Jett,Killjoy,8650.0,24050.0,0,0,5.0,5.0,3.5,0,N,-1,0,1,6,6,5586,588,510558,32916,15764,2021-07-23,Ascent,2,0
1,445.78085,356.71185,461.58997,542.0379,2900.0,800.0,2900,2,2,Kayo,Killjoy,8650.0,24050.0,0,0,5.0,4.0,7.2,0,N,-1,0,1,6,6,5587,588,510558,32916,15764,2021-07-23,Ascent,2,0
1,449.66125,356.64,448.87082,454.2254,2900.0,800.0,2900,2,0,Kayo,Astra,8650.0,24050.0,0,0,4.0,4.0,7.8,0,N,-1,0,1,6,6,5587,2917,510558,32916,15764,2021-07-23,Ascent,2,0
1,771.59247,237.4967,800.9831,246.048,3200.0,800.0,3200,2,0,Sova,Raze,8650.0,24050.0,0,0,3.0,4.0,44.1,1,A,1,0,1,6,6,4513,1217,510558,32916,15764,2021-07-23,Ascent,2,0
1,864.65076,338.96252,685.21716,418.79858,2900.0,0.0,2900,2,2,Kayo,Jett,8650.0,24050.0,0,0,2.0,4.0,49.1,1,A,2,0,1,6,6,5587,369,510558,32916,15764,2021-07-23,Ascent,2,0
1,820.52893,464.50134,868.2437,491.5924,2900.0,800.0,2900,2,1,Kayo,Sova,8650.0,24050.0,0,0,1.0,4.0,53.5,1,A,2,0,1,6,6,5587,370,510558,32916,15764,2021-07-23,Ascent,2,0
0,801.77356,224.63382,805.2228,505.96436,4700.0,4700.0,4700,0,2,Jett,Jett,24550.0,24850.0,5,5,5.0,5.0,18.9,0,N,-1,0,1,7,7,5586,369,510559,32916,15764,2021-07-23,Ascent,2,0
1,890.1609,224.63382,775.90405,362.81992,2900.0,2901.0,2900,2,2,Kayo,Raze,24550.0,24850.0,5,5,5.0,4.0,23.1,0,N,-1,0,1,7,7,5587,1217,510559,32916,15764,2021-07-23,Ascent,2,0
